,code_module,code_presentation,id_student,total_days_studied
17928,EEE,2013J,610453,216
17929,EEE,2013J,610503,83
17930,EEE,2013J,610549,49
17931,EEE,2013J,610575,122
17932,EEE,2013J,610695,17
17933,EEE,2013J,610855,96
17934,EEE,2013J,610873,75
17935,EEE,2013J,610888,32
17936,EEE,2013J,610979,13
17937,EEE,2013J,611033,113
17938,EEE,2013J,611049,32
17939,EEE,2013J,611062,55
17940,EEE,2013J,611202,97
17941,EEE,2013J,611206,20
17942,EEE,2013J,611255,224
17943,EEE,2013J,611344,123
17944,EEE,2013J,611402,80
17945,EEE,2013J,611405,9
17946,EEE,2013J,611561,38
17947,EEE,2013J,611564,88
17948,EEE,2013J,611639,21
17949,EEE,2013J,612048,44
17950,EEE,2013J,612177,64
17951,EEE,2013J,612183,163
17952,EEE,2013J,612187,109
17953,EEE,2013J,612191,37
17954,EEE,2013J,612199,14
17955,EEE,2013J,943374,109
17956,EEE,2013J,965763,63
17957,EEE,2013J,991843,135
17958,EEE,2013J,1053702,107
17959,EEE,2013J,1073766,102
17960,EEE,2013J,1400592,2
17961,EEE,2013J,1487084,74
17962,EEE,2013J,1529371,37
17963,EEE,2013J,1541906,52
17964,EEE,2013J,1561750,134
17965,EEE,2013J,1567505,117
17966,EEE,2013J,1622944,21
17967,EEE,2013J,1638548,104
17968,EEE,2013J,1667346,75
17969,EEE,2013J,1725109,196
17970,EEE,2013J,1762336,41
17971,EEE,2013J,1781834,223
17972,EEE,2013J,1837015,5
17973,EEE,2013J,1850818,43
17974,EEE,2013J,1861793,256
17975,EEE,2013J,1896088,72
17976,EEE,2013J,1902240,173
17977,EEE,2013J,1915408,80
17978,EEE,2013J,1924641,101
17979,EEE,2013J,1930644,43
17980,EEE,2013J,1951925,17
17981,EEE,2013J,1954230,78
17982,EEE,2013J,1976350,58
17983,EEE,2013J,1991903,59
17984,EEE,2013J,1993955,29
17985,EEE,2013J,1994610,62
17986,EEE,2013J,1995239,111
17987,EEE,2013J,1995532,55
17988,EEE,2013J,2028474,19
17989,EEE,2013J,2033951,50
17990,EEE,2013J,2046324,48
17991,EEE,2013J,2056643,142
17992,EEE,2013J,2080916,32
17993,EEE,2013J,2094849,27
17994,EEE,2013J,2109119,94
17995,EEE,2013J,2115680,3
17996,EEE,2013J,2134237,85
17997,EEE,2013J,2134304,108
17998,EEE,2013J,2137413,63
17999,EEE,2013J,2138146,53
18000,EEE,2013J,2171834,159
18001,EEE,2013J,2187588,42
18002,EEE,2013J,2199455,66
18003,EEE,2013J,2252437,114
18004,EEE,2013J,2255516,170
18005,EEE,2013J,2274938,40
18006,EEE,2013J,2326597,41
18007,EEE,2013J,2331750,86
18008,EEE,2013J,2389754,75
18009,EEE,2013J,2408307,169
18010,EEE,2013J,2418732,116
18011,EEE,2013J,2435726,57
18012,EEE,2013J,2451726,82
18013,EEE,2013J,2474006,53
18014,EEE,2013J,2474995,189
18015,EEE,2013J,2485655,231
18016,EEE,2013J,2487990,76
18017,EEE,2013J,2505299,86
18018,EEE,2013J,2513333,14
18019,EEE,2013J,2537898,67
18020,EEE,2013J,2541992,9
18021,EEE,2013J,2542645,40
18022,EEE,2013J,2562704,17
18023,EEE,2013J,2564333,164
18024,EEE,2013J,2569834,86
18025,EEE,2013J,2574909,86
18026,EEE,2013J,2588201,119
18027,EEE,2013J,2590189,98
18028,EEE,2013J,2598509,61
18029,EEE,2013J,2598961,113
18030,EEE,2013J,2604856,94
18031,EEE,2013J,2607824,167
18032,EEE,2013J,2608828,70
18033,EEE,2013J,2610857,1
18034,EEE,2013J,2614546,50
18035,EEE,2013J,2615849,72
18036,EEE,2013J,2616950,63
18037,EEE,2013J,2617635,41
18038,EEE,2013J,2619025,66
18039,EEE,2013J,2623263,191
18040,EEE,2013J,2623960,24
18041,EEE,2013J,2625693,85
18042,EEE,2013J,2634238,21
18043,EEE,2013J,2641254,213
18044,EEE,2013J,2641364,144
18045,EEE,2013J,2657915,97
18046,EEE,2013J,2670012,1
18047,EEE,2013J,2681277,33
18048,EEE,2013J,2698535,110
18049,EEE,2014B,25150,122
18050,EEE,2014B,27780,41
18051,EEE,2014B,29639,212
18052,EEE,2014B,29820,106
18053,EEE,2014B,35340,99
18054,EEE,2014B,35508,106
18055,EEE,2014B,64296,22
18056,EEE,2014B,70537,119
18057,EEE,2014B,83219,108
18058,EEE,2014B,97486,1
18059,EEE,2014B,128971,97
18060,EEE,2014B,135330,24
18061,EEE,2014B,144745,97
18062,EEE,2014B,148282,21
18063,EEE,2014B,156594,86
18064,EEE,2014B,158831,67
18065,EEE,2014B,165376,34
18066,EEE,2014B,167791,72
18067,EEE,2014B,170936,19
18068,EEE,2014B,171334,13
18069,EEE,2014B,182400,87
18070,EEE,2014B,185057,155
18071,EEE,2014B,186476,71
18072,EEE,2014B,188260,61
18073,EEE,2014B,188662,64
18074,EEE,2014B,193163,41
18075,EEE,2014B,197730,67
18076,EEE,2014B,198902,28
18077,EEE,2014B,231019,29
18078,EEE,2014B,231339,85
18079,EEE,2014B,234559,49
18080,EEE,2014B,237934,8
18081,EEE,2014B,244166,44
18082,EEE,2014B,244977,83
18083,EEE,2014B,247819,104
18084,EEE,2014B,248818,81
18085,EEE,2014B,250092,6
18086,EEE,2014B,256867,78
18087,EEE,2014B,266040,21
18088,EEE,2014B,267961,46
18089,EEE,2014B,274218,76
18090,EEE,2014B,278786,34
18091,EEE,2014B,285170,77
18092,EEE,2014B,289397,25
18093,EEE,2014B,291674,78
18094,EEE,2014B,293670,5
18095,EEE,2014B,293686,159
18096,EEE,2014B,308391,10
18097,EEE,2014B,324257,77
18098,EEE,2014B,329455,131
18099,EEE,2014B,335355,57
18100,EEE,2014B,338854,102
18101,EEE,2014B,342957,42
18102,EEE,2014B,349069,4
18103,EEE,2014B,350690,28
18104,EEE,2014B,353368,15
18105,EEE,2014B,353953,36
18106,EEE,2014B,359460,29
18107,EEE,2014B,359728,2
18108,EEE,2014B,366424,116
18109,EEE,2014B,368306,72
18110,EEE,2014B,371113,5
18111,EEE,2014B,372812,11
18112,EEE,2014B,380921,51
18113,EEE,2014B,382432,12
18114,EEE,2014B,382910,57
18115,EEE,2014B,383239,64
18116,EEE,2014B,389267,119
18117,EEE,2014B,393488,81
18118,EEE,2014B,404239,5
18119,EEE,2014B,407428,9
18120,EEE,2014B,410810,86
18121,EEE,2014B,411381,9
18122,EEE,2014B,413891,45
18123,EEE,2014B,416689,1
18124,EEE,2014B,417547,84
18125,EEE,2014B,420333,93
18126,EEE,2014B,421111,66
18127,EEE,2014B,422341,1
18128,EEE,2014B,424978,55
18129,EEE,2014B,426316,55
18130,EEE,2014B,426616,95
18131,EEE,2014B,431386,5
18132,EEE,2014B,437971,45
18133,EEE,2014B,441852,77
18134,EEE,2014B,443948,203
18135,EEE,2014B,444197,80
18136,EEE,2014B,444349,22
18137,EEE,2014B,446077,65
18138,EEE,2014B,446295,5
18139,EEE,2014B,447235,69
18140,EEE,2014B,464724,187
18141,EEE,2014B,467144,55
18142,EEE,2014B,469761,116
18143,EEE,2014B,469861,32
18144,EEE,2014B,471018,11
18145,EEE,2014B,474628,102
18146,EEE,2014B,474674,12
18147,EEE,2014B,475497,38
18148,EEE,2014B,478550,154
18149,EEE,2014B,478791,175
18150,EEE,2014B,479607,15
18151,EEE,2014B,480928,23
18152,EEE,2014B,481618,106
18153,EEE,2014B,485920,84
18154,EEE,2014B,486836,79
18155,EEE,2014B,487239,124
18156,EEE,2014B,487494,8
18157,EEE,2014B,490587,17
18158,EEE,2014B,490662,18
18159,EEE,2014B,491570,7
18160,EEE,2014B,492403,49
18161,EEE,2014B,494427,100
18162,EEE,2014B,494872,33
18163,EEE,2014B,496108,70
18164,EEE,2014B,497361,75
18165,EEE,2014B,497580,98
18166,EEE,2014B,502640,17
18167,EEE,2014B,502929,55
18168,EEE,2014B,503872,31
18169,EEE,2014B,504062,44
18170,EEE,2014B,504652,55
18171,EEE,2014B,504728,82
18172,EEE,2014B,505767,56
18173,EEE,2014B,505855,76
18174,EEE,2014B,510266,142
18175,EEE,2014B,511199,34
18176,EEE,2014B,511657,11
18177,EEE,2014B,513211,2
18178,EEE,2014B,513672,57
18179,EEE,2014B,515125,35
18180,EEE,2014B,516238,79
18181,EEE,2014B,516728,2
18182,EEE,2014B,518116,16
18183,EEE,2014B,519258,66
18184,EEE,2014B,519589,7
18185,EEE,2014B,520824,15
18186,EEE,2014B,522525,190
18187,EEE,2014B,523061,55
18188,EEE,2014B,524276,4
18189,EEE,2014B,524386,12
18190,EEE,2014B,525332,40
18191,EEE,2014B,526051,197
18192,EEE,2014B,527771,22
18193,EEE,2014B,529304,22
18194,EEE,2014B,531845,13
18195,EEE,2014B,532531,33
18196,EEE,2014B,536996,2
18197,EEE,2014B,538102,37
18198,EEE,2014B,540509,121
18199,EEE,2014B,541003,78
18200,EEE,2014B,541999,7
18201,EEE,2014B,542050,82
18202,EEE,2014B,542524,100
18203,EEE,2014B,543475,75
18204,EEE,2014B,543924,6
18205,EEE,2014B,543948,159
18206,EEE,2014B,544052,102
18207,EEE,2014B,544295,23
18208,EEE,2014B,546400,7
18209,EEE,2014B,547685,7
18210,EEE,2014B,548261,32
18211,EEE,2014B,548992,35
18212,EEE,2014B,549401,20
18213,EEE,2014B,550197,8
18214,EEE,2014B,550357,85
18215,EEE,2014B,550812,52
18216,EEE,2014B,551528,27
18217,EEE,2014B,551856,14
18218,EEE,2014B,552067,120
18219,EEE,2014B,554988,17
18220,EEE,2014B,555022,166
18221,EEE,2014B,555756,90
18222,EEE,2014B,557700,124
18223,EEE,2014B,558122,4
18224,EEE,2014B,558492,1
18225,EEE,2014B,559518,36
18226,EEE,2014B,559977,9
18227,EEE,2014B,560951,19
18228,EEE,2014B,561271,26
18229,EEE,2014B,561363,52
18230,EEE,2014B,561559,61
18231,EEE,2014B,561774,118
18232,EEE,2014B,562825,50
18233,EEE,2014B,563230,135
18234,EEE,2014B,563902,2
18235,EEE,2014B,565838,20
18236,EEE,2014B,566337,26
18237,EEE,2014B,566422,187
18238,EEE,2014B,566871,26
18239,EEE,2014B,569620,8
18240,EEE,2014B,571025,70
18241,EEE,2014B,571128,138
18242,EEE,2014B,571233,86
18243,EEE,2014B,571389,26
18244,EEE,2014B,571789,28
18245,EEE,2014B,571963,59
18246,EEE,2014B,572249,2
18247,EEE,2014B,573558,82
18248,EEE,2014B,573665,1
18249,EEE,2014B,574508,97
18250,EEE,2014B,574523,35
18251,EEE,2014B,574580,11
18252,EEE,2014B,574637,127
18253,EEE,2014B,575162,28
18254,EEE,2014B,575473,50
18255,EEE,2014B,575777,55
18256,EEE,2014B,576876,103
18257,EEE,2014B,577245,101
18258,EEE,2014B,577460,104
18259,EEE,2014B,577562,99
18260,EEE,2014B,577603,3
18261,EEE,2014B,578541,100
18262,EEE,2014B,578634,44
18263,EEE,2014B,578958,100
18264,EEE,2014B,581257,70
18265,EEE,2014B,581269,43
18266,EEE,2014B,581676,107
18267,EEE,2014B,582094,63
18268,EEE,2014B,583968,137
18269,EEE,2014B,584698,15
18270,EEE,2014B,585393,220
18271,EEE,2014B,585397,75
18272,EEE,2014B,585662,91
18273,EEE,2014B,587323,43
18274,EEE,2014B,588274,208
18275,EEE,2014B,588765,156
18276,EEE,2014B,589001,1
18277,EEE,2014B,589033,106
18278,EEE,2014B,589223,55
18279,EEE,2014B,589260,108
18280,EEE,2014B,589722,3
18281,EEE,2014B,589828,55
18282,EEE,2014B,590699,13
18283,EEE,2014B,591398,78
18284,EEE,2014B,592372,71
18285,EEE,2014B,592593,27
18286,EEE,2014B,592666,65
18287,EEE,2014B,593123,39
18288,EEE,2014B,593733,152
18289,EEE,2014B,594131,59
18290,EEE,2014B,594193,6
18291,EEE,2014B,594684,83
18292,EEE,2014B,595100,63
18293,EEE,2014B,595356,21
18294,EEE,2014B,595808,33
18295,EEE,2014B,595992,105
18296,EEE,2014B,596347,39
18297,EEE,2014B,596947,58
18298,EEE,2014B,597909,68
18299,EEE,2014B,599056,22
18300,EEE,2014B,599263,23
18301,EEE,2014B,599341,111
18302,EEE,2014B,599554,110
18303,EEE,2014B,599937,53
18304,EEE,2014B,600181,11
18305,EEE,2014B,600623,68
18306,EEE,2014B,600801,118
18307,EEE,2014B,600814,94
18308,EEE,2014B,600987,84
18309,EEE,2014B,601043,129
18310,EEE,2014B,601054,87
18311,EEE,2014B,601211,66
18312,EEE,2014B,601386,83
18313,EEE,2014B,602107,29
18314,EEE,2014B,602150,16
18315,EEE,2014B,602721,140
18316,EEE,2014B,603531,35
18317,EEE,2014B,603791,2
18318,EEE,2014B,603832,71
18319,EEE,2014B,604172,139
18320,EEE,2014B,604270,88
18321,EEE,2014B,604337,28
18322,EEE,2014B,604490,10
18323,EEE,2014B,604502,69
18324,EEE,2014B,604571,60
18325,EEE,2014B,604789,57
18326,EEE,2014B,605367,169
18327,EEE,2014B,605688,84
18328,EEE,2014B,606127,57
18329,EEE,2014B,606182,105
18330,EEE,2014B,606350,5
18331,EEE,2014B,607413,46
18332,EEE,2014B,607570,11
18333,EEE,2014B,608152,49
18334,EEE,2014B,609383,73
18335,EEE,2014B,609450,22
18336,EEE,2014B,609645,105
18337,EEE,2014B,610234,133
18338,EEE,2014B,610287,76
18339,EEE,2014B,610684,153
18340,EEE,2014B,610718,1
18341,EEE,2014B,610927,40
18342,EEE,2014B,611024,71
18343,EEE,2014B,611407,75
18344,EEE,2014B,611502,159
18345,EEE,2014B,611971,14
18346,EEE,2014B,611999,52
18347,EEE,2014B,612023,29
18348,EEE,2014B,612127,30
18349,EEE,2014B,612287,3
18350,EEE,2014B,612327,198
18351,EEE,2014B,612397,28
18352,EEE,2014B,612449,152
18353,EEE,2014B,612644,47
18354,EEE,2014B,612673,5
18355,EEE,2014B,612882,13
18356,EEE,2014B,613091,11
18357,EEE,2014B,613116,2
18358,EEE,2014B,613122,73
18359,EEE,2014B,613133,106
18360,EEE,2014B,613213,127
18361,EEE,2014B,613387,2
18362,EEE,2014B,613501,89
18363,EEE,2014B,613790,30
18364,EEE,2014B,614234,63
18365,EEE,2014B,614245,147
18366,EEE,2014B,614754,139
18367,EEE,2014B,614952,20
18368,EEE,2014B,615112,2
18369,EEE,2014B,615229,158
18370,EEE,2014B,615242,78
18371,EEE,2014B,616386,143
18372,EEE,2014B,616407,82
18373,EEE,2014B,616439,55
18374,EEE,2014B,616700,45
18375,EEE,2014B,616708,17
18376,EEE,2014B,616831,80
18377,EEE,2014B,616927,83
18378,EEE,2014B,617186,2
18379,EEE,2014B,617331,4
18380,EEE,2014B,617355,193
18381,EEE,2014B,617365,72
18382,EEE,2014B,617418,31
18383,EEE,2014B,617455,50
18384,EEE,2014B,617531,60
18385,EEE,2014B,617898,4
18386,EEE,2014B,618078,17
18387,EEE,2014B,618571,99
18388,EEE,2014B,618583,90
18389,EEE,2014B,618606,127
18390,EEE,2014B,618619,7
18391,EEE,2014B,618777,161
18392,EEE,2014B,618824,118
18393,EEE,2014B,618982,33
18394,EEE,2014B,619006,17
18395,EEE,2014B,619014,51
18396,EEE,2014B,619292,161
18397,EEE,2014B,619369,22
18398,EEE,2014B,619380,101
18399,EEE,2014B,619503,115
18400,EEE,2014B,619927,226
18401,EEE,2014B,619928,184
18402,EEE,2014B,620215,103
18403,EEE,2014B,620260,3
18404,EEE,2014B,620369,93
18405,EEE,2014B,620376,3
18406,EEE,2014B,620414,65
18407,EEE,2014B,620646,43
18408,EEE,2014B,620716,171
18409,EEE,2014B,620876,21
18410,EEE,2014B,620916,50
18411,EEE,2014B,620918,2
18412,EEE,2014B,620977,35
18413,EEE,2014B,621401,5
18414,EEE,2014B,621414,82
18415,EEE,2014B,621619,2
18416,EEE,2014B,621655,79
18417,EEE,2014B,621906,74
18418,EEE,2014B,622015,50
18419,EEE,2014B,622037,77
18420,EEE,2014B,622280,46
18421,EEE,2014B,622315,7
18422,EEE,2014B,622368,81
18423,EEE,2014B,622398,2
18424,EEE,2014B,622425,80
18425,EEE,2014B,622609,50
18426,EEE,2014B,622812,122
18427,EEE,2014B,622948,48
18428,EEE,2014B,623079,119
18429,EEE,2014B,623100,85
18430,EEE,2014B,623105,3
18431,EEE,2014B,623115,26
18432,EEE,2014B,623184,16
18433,EEE,2014B,623250,65
18434,EEE,2014B,623421,38
18435,EEE,2014B,623562,35
18436,EEE,2014B,623609,11
18437,EEE,2014B,623667,81
18438,EEE,2014B,623738,111
18439,EEE,2014B,623780,81
18440,EEE,2014B,623797,149
18441,EEE,2014B,623864,95
18442,EEE,2014B,623940,45
18443,EEE,2014B,624034,7
18444,EEE,2014B,624050,4
18445,EEE,2014B,624092,21
18446,EEE,2014B,624126,21
18447,EEE,2014B,624153,37
18448,EEE,2014B,624266,11
18449,EEE,2014B,624384,6
18450,EEE,2014B,624441,37
18451,EEE,2014B,624469,94
18452,EEE,2014B,624782,51
18453,EEE,2014B,625067,92
18454,EEE,2014B,625121,6
18455,EEE,2014B,625126,56
18456,EEE,2014B,625174,100
18457,EEE,2014B,625213,68
18458,EEE,2014B,625476,113
18459,EEE,2014B,625527,93
18460,EEE,2014B,625541,116
18461,EEE,2014B,625740,69
18462,EEE,2014B,625785,8
18463,EEE,2014B,625790,82
18464,EEE,2014B,625841,26
18465,EEE,2014B,625861,101
18466,EEE,2014B,625884,7
18467,EEE,2014B,625901,12
18468,EEE,2014B,625950,4
18469,EEE,2014B,625953,76
18470,EEE,2014B,625975,19
18471,EEE,2014B,626022,120
18472,EEE,2014B,626055,57
18473,EEE,2014B,626183,52
18474,EEE,2014B,626296,118
18475,EEE,2014B,626407,116
18476,EEE,2014B,626444,22
18477,EEE,2014B,626494,25
18478,EEE,2014B,626516,84
18479,EEE,2014B,626519,116
18480,EEE,2014B,626625,60
18481,EEE,2014B,626714,42
18482,EEE,2014B,626749,35
18483,EEE,2014B,626753,57
18484,EEE,2014B,626768,113
18485,EEE,2014B,626772,33
18486,EEE,2014B,626877,49
18487,EEE,2014B,626906,7
18488,EEE,2014B,626998,17
18489,EEE,2014B,627160,2
18490,EEE,2014B,627168,18
18491,EEE,2014B,627290,26
18492,EEE,2014B,627387,40
18493,EEE,2014B,627390,31
18494,EEE,2014B,627399,109
18495,EEE,2014B,627401,45
18496,EEE,2014B,627450,160
18497,EEE,2014B,627461,13
18498,EEE,2014B,627471,80
18499,EEE,2014B,627500,26
18500,EEE,2014B,627516,112
18501,EEE,2014B,627636,91
18502,EEE,2014B,627711,77
18503,EEE,2014B,627750,46
18504,EEE,2014B,627907,72
18505,EEE,2014B,627961,27
18506,EEE,2014B,628054,50
18507,EEE,2014B,628214,22
18508,EEE,2014B,628300,67
18509,EEE,2014B,628366,13
18510,EEE,2014B,628527,36
18511,EEE,2014B,628677,66
18512,EEE,2014B,628718,56
18513,EEE,2014B,628777,32
18514,EEE,2014B,628910,139
18515,EEE,2014B,628914,25
18516,EEE,2014B,628938,9
18517,EEE,2014B,628959,76
18518,EEE,2014B,629081,14
18519,EEE,2014B,629089,18
18520,EEE,2014B,629202,77
18521,EEE,2014B,629283,13
18522,EEE,2014B,629342,93
18523,EEE,2014B,629500,52
18524,EEE,2014B,629506,79
18525,EEE,2014B,629601,80
18526,EEE,2014B,629623,4
18527,EEE,2014B,629627,31
18528,EEE,2014B,629628,4
18529,EEE,2014B,629654,44
18530,EEE,2014B,629753,193
18531,EEE,2014B,629887,3
18532,EEE,2014B,629906,92
18533,EEE,2014B,630047,154
18534,EEE,2014B,630086,56
18535,EEE,2014B,630165,95
18536,EEE,2014B,630416,2
18537,EEE,2014B,630449,73
18538,EEE,2014B,630514,2
18539,EEE,2014B,630540,68
18540,EEE,2014B,630573,16
18541,EEE,2014B,630585,46
18542,EEE,2014B,630606,72
18543,EEE,2014B,630635,56
18544,EEE,2014B,630657,20
18545,EEE,2014B,630696,62
18546,EEE,2014B,630722,96
18547,EEE,2014B,630825,6
18548,EEE,2014B,630888,48
18549,EEE,2014B,630900,132
18550,EEE,2014B,630980,4
18551,EEE,2014B,631016,158
18552,EEE,2014B,631051,6
18553,EEE,2014B,631073,66
18554,EEE,2014B,631117,140
18555,EEE,2014B,631334,75
18556,EEE,2014B,631356,91
18557,EEE,2014B,631453,87
18558,EEE,2014B,631509,142
18559,EEE,2014B,631655,56
18560,EEE,2014B,631807,40
18561,EEE,2014B,632004,90
18562,EEE,2014B,632074,80
18563,EEE,2014B,632083,198
18564,EEE,2014B,632111,63
18565,EEE,2014B,632133,35
18566,EEE,2014B,632135,23
18567,EEE,2014B,632312,38
18568,EEE,2014B,632329,39
18569,EEE,2014B,632376,16
18570,EEE,2014B,632389,127
18571,EEE,2014B,632459,88
18572,EEE,2014B,632641,57
18573,EEE,2014B,632700,103
18574,EEE,2014B,632780,5
18575,EEE,2014B,632800,74
18576,EEE,2014B,632883,67
18577,EEE,2014B,632889,3
18578,EEE,2014B,632904,104
18579,EEE,2014B,632977,72
18580,EEE,2014B,633107,67
18581,EEE,2014B,633259,22
18582,EEE,2014B,633270,101
18583,EEE,2014B,633304,55
18584,EEE,2014B,633310,42
18585,EEE,2014B,633330,7
18586,EEE,2014B,633334,70
18587,EEE,2014B,633395,15
18588,EEE,2014B,633432,26
18589,EEE,2014B,633455,71
18590,EEE,2014B,633511,66
18591,EEE,2014B,633530,44
18592,EEE,2014B,633544,77
18593,EEE,2014B,633605,27
18594,EEE,2014B,633634,89
18595,EEE,2014B,633637,16
18596,EEE,2014B,633695,142
18597,EEE,2014B,633716,39
18598,EEE,2014B,633746,136
18599,EEE,2014B,633859,19
18600,EEE,2014B,633998,56
18601,EEE,2014B,634040,39
18602,EEE,2014B,634193,89
18603,EEE,2014B,634216,133
18604,EEE,2014B,634241,101
18605,EEE,2014B,634309,83
18606,EEE,2014B,634318,86
18607,EEE,2014B,634433,33
18608,EEE,2014B,634570,134
18609,EEE,2014B,634578,83
18610,EEE,2014B,634600,96
18611,EEE,2014B,634737,41
18612,EEE,2014B,634744,33
18613,EEE,2014B,634817,95
18614,EEE,2014B,634862,105
18615,EEE,2014B,634869,71
18616,EEE,2014B,635041,88
18617,EEE,2014B,635043,62
18618,EEE,2014B,635109,106
18619,EEE,2014B,635515,29
18620,EEE,2014B,996047,74
18621,EEE,2014B,1268772,50
18622,EEE,2014B,1410398,53
18623,EEE,2014B,1457691,102
18624,EEE,2014B,1500950,97
18625,EEE,2014B,1573624,86
18626,EEE,2014B,1618172,54
18627,EEE,2014B,1644328,20
18628,EEE,2014B,1661805,152
18629,EEE,2014B,1663815,27
18630,EEE,2014B,1664171,14
18631,EEE,2014B,1700371,98
18632,EEE,2014B,1763786,146
18633,EEE,2014B,1780737,31
18634,EEE,2014B,1789319,112
18635,EEE,2014B,1810414,31
18636,EEE,2014B,1828112,5
18637,EEE,2014B,1839181,64
18638,EEE,2014B,1861830,124
18639,EEE,2014B,1894419,57
18640,EEE,2014B,2002664,106
18641,EEE,2014B,2026585,192
18642,EEE,2014B,2064873,165
18643,EEE,2014B,2139273,40
18644,EEE,2014B,2187588,76
18645,EEE,2014B,2188680,16
18646,EEE,2014B,2198914,53
18647,EEE,2014B,2249143,86
18648,EEE,2014B,2329539,12
18649,EEE,2014B,2359504,22
18650,EEE,2014B,2364637,32
18651,EEE,2014B,2376512,84
18652,EEE,2014B,2388492,9
18653,EEE,2014B,2391004,29
18654,EEE,2014B,2434339,50
18655,EEE,2014B,2455893,90
18656,EEE,2014B,2472178,70
18657,EEE,2014B,2478799,27
18658,EEE,2014B,2492827,93
18659,EEE,2014B,2520067,33
18660,EEE,2014B,2554047,1
18661,EEE,2014B,2567038,61
18662,EEE,2014B,2569912,1
18663,EEE,2014B,2577893,163
18664,EEE,2014B,2595665,59
18665,EEE,2014B,2600862,64
18666,EEE,2014B,2603195,56
18667,EEE,2014B,2613219,31
18668,EEE,2014B,2620661,74
18669,EEE,2014B,2632165,112
18670,EEE,2014B,2642697,102
18671,EEE,2014B,2647314,138
18672,EEE,2014B,2662742,2
18673,EEE,2014J,46048,1
18674,EEE,2014J,47061,20
18675,EEE,2014J,60809,152
18676,EEE,2014J,62034,106
18677,EEE,2014J,67539,92
18678,EEE,2014J,67685,170
18679,EEE,2014J,70827,18
18680,EEE,2014J,76579,72
18681,EEE,2014J,80358,94
18682,EEE,2014J,89545,32
18683,EEE,2014J,108281,153
18684,EEE,2014J,108497,133
18685,EEE,2014J,110789,36
18686,EEE,2014J,121163,32
18687,EEE,2014J,124304,96
18688,EEE,2014J,124711,13
18689,EEE,2014J,126450,113
18690,EEE,2014J,128817,31
18691,EEE,2014J,131776,79
18692,EEE,2014J,134212,100
18693,EEE,2014J,135763,35
18694,EEE,2014J,142092,63
18695,EEE,2014J,158708,81
18696,EEE,2014J,159287,132
18697,EEE,2014J,161781,35
18698,EEE,2014J,162210,152
18699,EEE,2014J,164708,12
18700,EEE,2014J,171843,44
18701,EEE,2014J,173341,9
18702,EEE,2014J,175940,70
18703,EEE,2014J,177186,2
18704,EEE,2014J,177472,18
18705,EEE,2014J,189117,48
18706,EEE,2014J,190780,101
18707,EEE,2014J,195252,17
18708,EEE,2014J,195897,58
18709,EEE,2014J,196132,109
18710,EEE,2014J,202606,160
18711,EEE,2014J,231017,70
18712,EEE,2014J,232078,5
18713,EEE,2014J,233335,73
18714,EEE,2014J,233685,178
18715,EEE,2014J,236512,11
18716,EEE,2014J,239908,82
18717,EEE,2014J,241728,214
18718,EEE,2014J,243926,51
18719,EEE,2014J,247653,10
18720,EEE,2014J,250159,65
18721,EEE,2014J,253496,50
18722,EEE,2014J,255449,1
18723,EEE,2014J,269220,63
18724,EEE,2014J,270764,4
18725,EEE,2014J,270988,73
18726,EEE,2014J,274967,51
18727,EEE,2014J,284095,122
18728,EEE,2014J,285934,121
18729,EEE,2014J,286262,41
18730,EEE,2014J,286527,29
18731,EEE,2014J,296222,89
18732,EEE,2014J,298148,43
18733,EEE,2014J,299707,67
18734,EEE,2014J,302363,14
18735,EEE,2014J,307953,73
18736,EEE,2014J,310968,78
18737,EEE,2014J,318769,137
18738,EEE,2014J,318855,13
18739,EEE,2014J,322641,51
18740,EEE,2014J,325518,7
18741,EEE,2014J,331622,1
18742,EEE,2014J,332945,136
18743,EEE,2014J,333637,22
18744,EEE,2014J,333976,86
18745,EEE,2014J,336014,48
18746,EEE,2014J,341010,92
18747,EEE,2014J,342187,1
18748,EEE,2014J,344740,197
18749,EEE,2014J,345256,117
18750,EEE,2014J,345288,163
18751,EEE,2014J,346093,83
18752,EEE,2014J,348288,74
18753,EEE,2014J,355049,130
18754,EEE,2014J,355617,53
18755,EEE,2014J,356735,144
18756,EEE,2014J,360266,171
18757,EEE,2014J,364322,53
18758,EEE,2014J,369713,66
18759,EEE,2014J,369942,105
18760,EEE,2014J,372577,58
18761,EEE,2014J,378825,97
18762,EEE,2014J,381185,165
18763,EEE,2014J,381586,55
18764,EEE,2014J,381983,24
18765,EEE,2014J,382432,26
18766,EEE,2014J,387944,84
18767,EEE,2014J,390332,2
18768,EEE,2014J,391301,20
18769,EEE,2014J,391572,1
18770,EEE,2014J,396674,102
18771,EEE,2014J,398019,74
18772,EEE,2014J,398413,104
18773,EEE,2014J,401240,135
18774,EEE,2014J,402295,132
18775,EEE,2014J,404200,62
18776,EEE,2014J,404695,113
18777,EEE,2014J,405125,98
18778,EEE,2014J,407731,87
18779,EEE,2014J,408763,85
18780,EEE,2014J,410587,119
18781,EEE,2014J,410592,155
18782,EEE,2014J,411619,175
18783,EEE,2014J,418035,76
18784,EEE,2014J,418216,108
18785,EEE,2014J,423947,99
18786,EEE,2014J,425053,15
18787,EEE,2014J,425858,8
18788,EEE,2014J,432484,10
18789,EEE,2014J,434347,99
18790,EEE,2014J,434503,35
18791,EEE,2014J,436213,30
