code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,module_presentation_length,days_studied,activities_completed,total_clicks,assessments_completed,average_score
4,2014J,653506,M,South East Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,-135.0,269,12,36,245,2,69.0
4,2014J,653587,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-135.0,269,26,121,377,2,95.5
4,2014J,653665,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-129.0,269,37,125,553,2,76.5
4,2014J,653688,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-135.0,269,55,208,686,2,75.0
4,2014J,653718,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-135.0,269,49,254,814,2,94.0
4,2014J,653801,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-120.0,269,42,217,727,2,89.0
4,2014J,653887,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-42.0,269,22,114,402,2,77.0
4,2014J,653998,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-36.0,269,36,191,1098,2,83.0
4,2014J,654125,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-108.0,269,33,169,653,2,90.0
4,2014J,654198,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-129.0,269,38,227,1190,3,87.33333333333333
4,2014J,654213,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-10.0,269,15,65,377,2,86.5
4,2014J,654240,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,269,40,206,1245,2,92.0
4,2014J,654397,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,269,32,118,370,2,90.0
4,2014J,654485,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-21.0,269,64,395,1357,2,83.5
4,2014J,654547,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-32.0,269,32,182,788,2,84.5
4,2014J,654668,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-81.0,269,54,247,714,2,91.0
4,2014J,654676,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-79.0,269,47,225,880,2,82.5
4,2014J,654801,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-22.0,269,45,251,848,2,90.5
4,2014J,654822,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-58.0,269,49,308,1377,2,91.0
4,2014J,654876,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-36.0,269,8,30,182,1,53.0
4,2014J,654891,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-45.0,269,86,363,1463,2,88.0
4,2014J,655242,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-37.0,269,30,164,530,2,92.5
4,2014J,655396,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-60.0,269,48,255,1025,2,78.0
4,2014J,655498,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-60.0,269,54,184,630,2,93.0
4,2014J,655609,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-30.0,269,49,222,866,2,75.0
4,2014J,655680,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-32.0,269,42,163,618,2,93.5
4,2014J,655764,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-121.0,269,83,360,1115,2,96.0
4,2014J,655794,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,-123.0,269,54,236,964,2,99.0
4,2014J,655865,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Pass,-25.0,269,95,566,1307,2,98.0
4,2014J,655869,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction,-60.0,269,51,208,938,2,95.0
4,2014J,655924,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Distinction,-25.0,269,50,281,998,2,86.5
4,2014J,655973,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-30.0,269,37,117,326,2,91.0
4,2014J,656010,M,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-81.0,269,27,162,566,2,67.0
4,2014J,656057,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-29.0,269,83,360,1492,2,96.5
4,2014J,656134,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,-59.0,269,38,198,852,2,95.5
4,2014J,656446,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-52.0,269,32,158,618,2,92.0
4,2014J,656553,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-108.0,269,50,194,1901,2,67.5
4,2014J,656578,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-112.0,269,36,185,660,2,86.0
4,2014J,656815,M,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-46.0,269,43,208,782,2,93.5
4,2014J,656854,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-92.0,269,41,217,848,2,87.0
4,2014J,656929,F,London Region,A Level or Equivalent,10-20,0-35,0,210,N,Fail,-32.0,269,18,82,281,2,61.0
4,2014J,656954,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,-57.0,269,26,107,430,1,65.0
4,2014J,657002,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-113.0,269,52,217,589,2,98.5
4,2014J,657062,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-51.0,269,53,339,1305,2,90.0
4,2014J,657128,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-9.0,269,45,277,1219,2,90.5
4,2014J,657196,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-35.0,269,45,273,1144,2,99.0
4,2014J,657209,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-114.0,269,56,303,1219,2,94.0
4,2014J,657226,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-31.0,269,30,111,305,2,80.5
4,2014J,657319,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,180,N,Pass,-109.0,269,24,140,596,2,83.5
4,2014J,674253,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-92.0,269,30,135,532,2,84.0
4,2014J,674430,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,-101.0,269,38,209,1032,2,96.5
4,2014J,674720,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-50.0,269,17,91,318,1,81.0
4,2014J,674808,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-87.0,269,28,137,508,1,95.0
4,2014J,674853,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-18.0,269,22,92,455,2,86.0
4,2014J,674882,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-36.0,269,27,90,314,2,84.5
4,2014J,674889,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-78.0,269,26,117,391,2,93.5
4,2014J,674941,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-50.0,269,73,377,1201,2,95.0
4,2014J,675162,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-78.0,269,21,128,525,2,94.5
4,2014J,675365,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-63.0,269,41,289,1199,2,96.5
4,2014J,675374,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-93.0,269,40,205,727,2,98.0
4,2014J,675442,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-108.0,269,8,56,290,1,62.0
4,2014J,675450,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction,-28.0,269,34,160,629,2,94.0
4,2014J,675495,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-93.0,269,21,90,338,2,86.5
4,2014J,675537,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Pass,-51.0,269,55,207,646,2,83.5
4,2014J,675663,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-108.0,269,24,94,501,2,88.0
4,2014J,675773,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-107.0,269,31,159,521,2,88.5
4,2014J,675840,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,269,62,380,1374,2,70.5
4,2014J,676084,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,-32.0,269,37,137,730,2,87.0
4,2014J,676333,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-23.0,269,40,240,1042,2,96.5
4,2014J,676482,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction,-25.0,269,91,568,1902,2,94.0
4,2014J,676611,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-102.0,269,23,91,349,2,70.0
4,2014J,676676,M,Wales,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-36.0,269,53,327,1228,2,86.5
4,2014J,676722,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-9.0,269,46,263,1161,2,91.0
4,2014J,676724,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-102.0,269,35,195,909,2,92.0
4,2014J,676805,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-102.0,269,44,200,967,2,92.0
4,2014J,676812,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-102.0,269,14,61,269,2,62.5
4,2014J,676834,F,Scotland,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-101.0,269,67,390,2324,2,97.0
4,2014J,677018,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-88.0,269,47,161,573,2,95.0
4,2014J,677040,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-95.0,269,55,251,974,2,99.0
4,2014J,677049,M,Scotland,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-100.0,269,8,30,92,1,68.0
4,2014J,677189,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,-92.0,269,54,392,1445,2,94.0
4,2014J,677197,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-100.0,269,47,241,1000,2,97.5
4,2014J,677232,M,North Western Region,HE Qualification,30-40%,35-55,0,30,N,Fail,-43.0,269,44,310,1282,2,79.0
4,2014J,677457,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-25.0,269,19,112,481,2,84.5
4,2014J,677459,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass,-74.0,269,49,288,1094,2,87.5
4,2014J,677741,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-14.0,269,83,408,1030,2,95.5
4,2014J,677897,F,Scotland,HE Qualification,70-80%,0-35,0,150,N,Pass,-42.0,269,23,143,570,2,80.0
4,2014J,677900,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-94.0,269,40,198,838,2,87.5
4,2014J,677947,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail,-37.0,269,23,110,628,2,86.5
4,2014J,678015,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-81.0,269,59,233,1063,2,90.0
4,2014J,678026,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-71.0,269,32,103,283,2,71.0
4,2014J,678194,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-34.0,269,54,295,1677,2,94.0
4,2014J,678267,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-65.0,269,29,110,482,1,97.0
4,2014J,678341,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,-63.0,269,92,604,1914,2,94.0
4,2014J,678393,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,-9.0,269,34,181,633,2,93.0
4,2014J,678419,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-73.0,269,34,107,410,2,93.5
4,2014J,678508,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-34.0,269,58,271,951,2,92.5
4,2014J,678538,M,Wales,Lower Than A Level,40-50%,0-35,0,90,N,Pass,-14.0,269,80,431,1739,2,89.5
4,2014J,678701,F,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-92.0,269,33,151,409,2,91.5
4,2014J,678715,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-22.0,269,46,329,1009,2,96.0
4,2014J,678860,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-17.0,269,48,258,1791,2,92.5
4,2014J,678929,M,Ireland,Lower Than A Level,80-90%,0-35,0,90,N,Distinction,-85.0,269,73,357,1675,2,93.0
4,2014J,678970,F,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-91.0,269,27,113,606,2,94.5
4,2014J,679114,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-44.0,269,54,294,1127,2,84.0
4,2014J,679207,M,North Western Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,-60.0,269,60,273,1121,2,90.5
4,2014J,679541,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-60.0,269,24,82,422,2,92.0
4,2014J,679631,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-71.0,269,77,485,2017,2,86.5
4,2014J,679801,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-52.0,269,53,263,1170,2,85.5
4,2014J,680133,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,-57.0,269,40,185,704,2,99.0
4,2014J,680267,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-10.0,269,29,106,398,2,79.0
4,2014J,680483,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-81.0,269,63,290,954,2,93.5
4,2014J,680644,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-59.0,269,100,585,2330,2,95.5
4,2014J,680765,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-22.0,269,78,321,976,2,76.0
4,2014J,680804,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-23.0,269,42,214,843,2,90.0
4,2014J,680894,M,Scotland,HE Qualification,30-40%,0-35,0,30,N,Pass,-22.0,269,20,122,490,2,80.5
4,2014J,681001,F,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Distinction,-79.0,269,79,585,2170,2,98.0
4,2014J,681200,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-44.0,269,99,528,1940,2,90.0
4,2014J,681302,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-16.0,269,24,75,352,2,82.5
4,2014J,681327,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-79.0,269,34,161,575,2,96.0
4,2014J,681369,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-65.0,269,66,322,873,2,93.5
4,2014J,681379,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-79.0,269,31,218,689,2,71.5
4,2014J,681416,F,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-65.0,269,72,443,1680,2,87.5
4,2014J,681759,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-24.0,269,23,120,485,2,82.0
4,2014J,681861,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-23.0,269,60,299,1494,2,85.5
4,2014J,682217,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-44.0,269,17,60,306,2,49.5
4,2014J,682239,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-60.0,269,63,374,921,2,84.5
4,2014J,682259,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-28.0,269,24,79,327,2,67.5
4,2014J,682355,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-64.0,269,34,147,423,2,85.0
4,2014J,682717,M,Scotland,HE Qualification,20-30%,35-55,0,150,N,Fail,-38.0,269,32,99,399,2,85.0
4,2014J,682758,F,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-24.0,269,19,63,237,2,88.5
4,2014J,683079,M,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-67.0,269,55,293,1182,2,87.0
4,2014J,683246,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-45.0,269,21,64,284,1,68.0
4,2014J,683270,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-43.0,269,67,386,1405,2,95.0
4,2014J,683492,M,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-67.0,269,61,389,1728,2,76.5
4,2014J,683728,M,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-21.0,269,42,208,660,2,98.0
4,2014J,684050,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Distinction,-65.0,269,70,320,1174,2,95.5
4,2014J,684064,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-45.0,269,48,231,719,2,88.0
4,2014J,684225,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-51.0,269,36,111,370,2,92.5
4,2014J,684357,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-30.0,269,37,219,1098,2,96.0
4,2014J,684473,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-23.0,269,61,303,1052,2,68.5
4,2014J,684504,M,London Region,HE Qualification,30-40%,35-55,0,30,N,Pass,-64.0,269,30,132,624,2,75.0
4,2014J,684511,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,-60.0,269,30,140,503,2,90.0
4,2014J,684532,M,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-53.0,269,69,336,1174,2,90.5
4,2014J,684567,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-10.0,269,52,147,532,2,97.5
4,2014J,684610,M,South Region,HE Qualification,10-20,0-35,0,60,N,Pass,-15.0,269,75,387,1346,2,80.0
4,2014J,684825,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass,-25.0,269,69,390,1404,2,97.5
4,2014J,684905,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-57.0,269,63,293,757,2,89.0
4,2014J,684907,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-20.0,269,42,188,800,2,91.0
4,2014J,684944,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-60.0,269,9,61,243,1,86.0
4,2014J,684967,M,Scotland,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-58.0,269,65,326,1058,2,95.0
4,2014J,685060,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-60.0,269,34,108,328,2,83.5
4,2014J,685152,M,South Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-32.0,269,32,199,758,2,88.5
4,2014J,685176,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-57.0,269,27,144,568,2,84.5
4,2014J,685199,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-59.0,269,45,252,871,3,92.33333333333333
4,2014J,685236,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-23.0,269,37,189,620,2,74.0
4,2014J,685284,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,Pass,-10.0,269,56,220,780,2,90.0
4,2014J,685287,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-14.0,269,48,232,848,2,90.5
4,2014J,685292,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-28.0,269,26,111,534,1,83.0
4,2014J,685370,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-17.0,269,36,145,680,2,84.5
4,2014J,685487,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,Y,Distinction,-22.0,269,69,392,1449,2,90.5
4,2014J,685499,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-58.0,269,56,244,969,2,89.0
4,2014J,685517,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-35.0,269,90,351,1132,2,96.5
4,2014J,685668,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-28.0,269,71,372,1231,2,93.0
4,2014J,685804,M,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Fail,-22.0,269,12,50,145,2,46.0
4,2014J,685950,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-16.0,269,44,220,958,2,71.0
4,2014J,686051,M,North Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-25.0,269,41,156,783,2,82.0
4,2014J,686287,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-46.0,269,41,271,1071,2,88.5
4,2014J,686447,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-30.0,269,46,214,942,2,88.5
4,2014J,686476,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-14.0,269,38,172,771,2,83.0
4,2014J,686525,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-28.0,269,35,157,722,2,88.0
4,2014J,686564,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-50.0,269,78,498,1790,2,95.0
4,2014J,686593,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,-25.0,269,67,379,1536,2,94.5
4,2014J,686708,F,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-53.0,269,59,254,833,2,80.5
4,2014J,686753,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-45.0,269,47,201,723,2,94.0
4,2014J,686913,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-28.0,269,20,92,408,2,80.5
4,2014J,687023,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-29.0,269,25,62,279,2,75.5
4,2014J,687194,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-23.0,269,16,65,266,2,82.0
4,2014J,687310,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,-17.0,269,33,154,597,2,90.5
4,2014J,687370,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-29.0,269,48,217,901,2,83.5
4,2014J,687563,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-32.0,269,49,283,1018,2,94.5
4,2014J,687574,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-18.0,269,54,254,928,2,91.0
4,2014J,687757,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Pass,-34.0,269,65,292,1010,2,87.5
4,2014J,687772,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-45.0,269,71,318,1088,2,98.5
4,2014J,687844,F,South West Region,HE Qualification,30-40%,0-35,0,90,N,Pass,-34.0,269,60,153,510,2,93.5
4,2014J,687945,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-29.0,269,57,343,1477,2,86.0
4,2014J,688118,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-38.0,269,56,221,936,2,90.0
4,2014J,688133,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-49.0,269,122,699,1992,2,100.0
4,2014J,688287,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-49.0,269,29,153,793,2,86.0
4,2014J,688310,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-23.0,269,24,184,861,1,96.0
4,2014J,688404,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-46.0,269,16,79,424,1,61.0
4,2014J,688662,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-37.0,269,78,430,1564,2,96.0
4,2014J,688683,M,North Region,A Level or Equivalent,40-50%,0-35,0,150,N,Fail,-31.0,269,20,99,508,1,74.0
4,2014J,688742,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-38.0,269,37,159,600,2,89.0
4,2014J,688763,M,North Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-41.0,269,29,194,865,2,77.5
4,2014J,688870,M,Scotland,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-45.0,269,25,108,411,2,74.0
4,2014J,688924,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-31.0,269,26,105,432,2,96.0
4,2014J,688974,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,Y,Fail,-29.0,269,5,19,99,1,63.0
4,2014J,689161,M,Scotland,HE Qualification,30-40%,35-55,0,30,N,Pass,-10.0,269,32,211,961,2,89.5
4,2014J,689217,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-22.0,269,27,130,573,2,85.0
4,2014J,689250,F,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,-45.0,269,65,346,1317,2,96.5
4,2014J,689288,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-36.0,269,51,251,1045,2,89.5
4,2014J,689370,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-44.0,269,63,270,906,2,96.5
4,2014J,689389,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-38.0,269,45,200,891,2,87.5
4,2014J,689763,F,Scotland,A Level or Equivalent,0-10%,0-35,0,180,N,Fail,-22.0,269,45,182,604,2,74.5
4,2014J,689786,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-37.0,269,25,82,440,2,68.5
4,2014J,689840,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-10.0,269,108,682,2789,2,94.0
4,2014J,689983,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-38.0,269,40,183,924,2,90.5
4,2014J,690016,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-25.0,269,28,146,453,2,90.5
4,2014J,690095,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,-23.0,269,35,307,1248,2,96.5
4,2014J,690241,F,Scotland,HE Qualification,80-90%,0-35,0,240,N,Distinction,-32.0,269,77,387,1555,2,82.5
4,2014J,690370,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-38.0,269,39,167,620,2,83.5
4,2014J,690507,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-29.0,269,36,134,565,2,98.0
4,2014J,690553,M,Wales,HE Qualification,60-70%,0-35,0,30,N,Pass,-8.0,269,42,165,474,3,87.0
4,2014J,690586,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-36.0,269,82,274,1114,2,90.0
4,2014J,690724,M,West Midlands Region,No Formal quals,30-40%,0-35,0,90,N,Pass,-38.0,269,49,269,1300,2,93.5
4,2014J,690917,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Distinction,-36.0,269,37,211,798,2,92.0
